,lower,upper,pred,obs,type,variable
140,4.660915,6.0120997,5.3365073,5.53,Calibration,pH
141,4.776118,6.1296754,5.4528966,5.4,Calibration,pH
142,4.784483,6.160198,5.4723406,5.5,Calibration,pH
143,5.9227557,7.4016147,6.662185,6.8,Calibration,pH
144,5.370405,6.782749,6.076577,6.0,Calibration,pH
145,7.4963107,9.2595825,8.377947,8.5,Calibration,pH
146,5.3385606,6.7808366,6.0596986,6.0,Calibration,pH
147,4.937649,6.318369,5.628009,5.6,Calibration,pH
148,5.8440046,7.370036,6.6070204,6.7,Calibration,pH
149,5.210498,6.6160994,5.9132986,6.0,Calibration,pH
150,4.1687965,5.4915524,4.8301744,4.8,Calibration,pH
151,5.762484,7.228804,6.495644,6.2,Calibration,pH
152,4.9334893,6.3205123,5.627001,5.58,Calibration,pH
153,4.5602627,5.971431,5.2658467,5.8,Calibration,pH
154,4.923897,6.3048573,5.614377,5.61,Calibration,pH
155,5.69952,7.175086,6.437303,6.3,Calibration,pH
156,4.5295305,5.895218,5.212374,5.0,Calibration,pH
157,4.771272,6.1228423,5.4470572,5.3,Calibration,pH
158,4.274356,5.678255,4.9763055,5.3,Calibration,pH
159,7.153969,8.811977,7.982973,8.0,Calibration,pH
160,4.3064246,5.629145,4.967785,4.6,Calibration,pH
161,4.3084683,5.639465,4.9739666,4.7,Calibration,pH
162,4.895278,6.3080225,5.60165,5.5,Calibration,pH
163,4.289143,5.6065297,4.9478364,4.9,Calibration,pH
164,4.8839765,6.280501,5.5822387,5.6,Calibration,pH
165,4.3359365,5.6959743,5.0159554,5.0,Calibration,pH
166,5.4827843,6.9147234,6.198754,6.2,Calibration,pH
167,5.3907576,6.836748,6.113753,6.2,Calibration,pH
168,5.23184,6.6327286,5.9322844,5.9,Calibration,pH
169,4.9676104,6.3439684,5.6557894,5.56,Calibration,pH
170,3.9336145,5.2437763,4.5886955,4.4,Calibration,pH
171,4.163321,5.539037,4.851179,5.0,Calibration,pH
172,5.011602,6.4444823,5.728042,5.7,Calibration,pH
173,4.9321194,6.3137245,5.622922,5.7,Calibration,pH
174,6.012352,7.505295,6.7588234,6.7,Calibration,pH
175,4.8063116,6.201833,5.504072,5.4,Calibration,pH
176,5.6056967,7.0536785,6.3296876,6.5,Calibration,pH
177,4.0395045,5.3355517,4.687528,4.5,Calibration,pH
178,6.084941,7.62696,6.8559504,7.0,Calibration,pH
179,4.9003816,6.267283,5.5838323,5.5,Calibration,pH
180,5.1341467,6.538185,5.836166,5.8,Calibration,pH
181,4.7078376,6.109698,5.4087677,5.7,Calibration,pH
182,4.7934217,6.163253,5.4783373,5.4,Calibration,pH
183,6.1359577,7.657733,6.8968453,6.8,Calibration,pH
184,4.716788,6.0778403,5.397314,5.5,Calibration,pH
185,4.6239324,6.0300403,5.3269863,5.2,Calibration,pH
186,4.753942,6.163277,5.4586096,5.5,Calibration,pH
187,4.5666914,5.9311676,5.2489295,5.4,Calibration,pH
188,4.9075866,6.2749486,5.5912676,5.6,Calibration,pH
189,6.8212585,8.425541,7.6233997,7.7,Calibration,pH
190,4.9585147,6.394275,5.676395,5.9,Calibration,pH
191,5.361523,6.8412185,6.101371,6.0,Calibration,pH
192,4.890156,6.281212,5.585684,5.5,Calibration,pH
193,5.6258364,7.078351,6.3520937,6.2,Calibration,pH
194,4.0092297,5.335229,4.6722293,4.6,Calibration,pH
195,5.9275103,7.4149427,6.6712265,6.7,Calibration,pH
196,4.6505585,6.0068827,5.3287206,5.3,Calibration,pH
197,5.428253,6.857689,6.142971,6.07,Calibration,pH
198,4.7565784,6.1459217,5.45125,5.3,Calibration,pH
199,4.4264126,5.7874603,5.1069365,5.1,Calibration,pH
200,5.99595,7.488173,6.7420616,6.6,Calibration,pH
201,4.4299617,5.7546086,5.092285,5.0,Calibration,pH
202,4.6095004,5.971269,5.290385,5.0,Calibration,pH
203,4.5540347,5.912452,5.2332435,5.4,Calibration,pH
204,5.527083,7.0134616,6.2702723,6.9,Calibration,pH
205,4.674767,6.0403657,5.3575664,5.4,Calibration,pH
206,5.7313337,7.194356,6.462845,6.46,Calibration,pH
207,5.4175386,6.8395023,6.1285205,6.2,Calibration,pH
208,4.11948,5.446477,4.7829785,4.9,Calibration,pH
209,3.9930673,5.32863,4.6608486,4.6,Calibration,pH
210,3.1403728,4.432547,3.78646,3.8,Calibration,pH
211,5.902397,7.3876963,6.6450467,6.7,Calibration,pH
212,4.961907,6.4002852,5.681096,5.7,Calibration,pH
213,4.5177407,5.879885,5.198813,5.0,Calibration,pH
214,3.6887743,4.982306,4.3355403,4.4,Calibration,pH
215,6.3279247,7.863187,7.095556,7.0,Calibration,pH
216,4.923437,6.3021317,5.6127844,5.7,Calibration,pH
217,4.9911823,6.372801,5.6819916,5.7,Calibration,pH
218,5.2007837,6.5902233,5.8955035,5.9,Calibration,pH
219,5.6847134,7.160346,6.4225297,6.6,Calibration,pH
220,5.3762884,6.8191423,6.0977154,6.0,Calibration,pH
221,7.1207356,8.79266,7.9566975,8.3,Calibration,pH
222,4.8621154,6.2445693,5.5533423,5.2,Calibration,pH
223,4.4732556,5.805452,5.1393538,5.3,Calibration,pH
224,4.196852,5.5317807,4.8643165,4.9,Calibration,pH
225,5.4428577,6.913183,6.1780205,6.5,Calibration,pH
226,4.607992,5.951803,5.2798977,5.4,Calibration,pH
227,4.71313,6.068614,5.390872,5.2,Calibration,pH
228,4.375307,5.6979933,5.03665,5.0,Calibration,pH
229,5.3467374,6.779899,6.0633183,6.1,Calibration,pH
230,4.917484,6.315768,5.616626,5.5,Calibration,pH
231,5.5838213,7.0688763,6.326349,6.2,Calibration,pH
232,6.0247726,7.5313816,6.778077,6.6,Calibration,pH
233,3.084478,4.3759313,3.7302046,3.8,Calibration,pH
234,4.8929377,6.2708807,5.581909,5.6,Calibration,pH
235,5.377638,6.8214703,6.099554,6.14,Calibration,pH
236,4.7352185,6.1091905,5.4222045,5.3,Calibration,pH
237,4.234581,5.5506887,4.892635,5.1,Calibration,pH
238,3.5330567,4.8280864,4.1805716,4.0,Calibration,pH
239,5.4488974,6.874282,6.1615896,5.9,Calibration,pH
240,4.6410656,6.0040035,5.3225346,5.3,Calibration,pH
241,5.237456,6.648501,5.9429784,5.9,Calibration,pH
242,4.3933163,5.735324,5.06432,5.2,Calibration,pH
243,4.98223,6.361871,5.6720505,5.7,Calibration,pH
244,6.4349556,7.9867496,7.2108526,7.31,Calibration,pH
245,5.3507366,6.8099785,6.0803576,6.1,Calibration,pH
246,5.4878607,6.92025,6.2040553,6.08,Calibration,pH
247,4.468931,5.80177,5.1353507,5.1,Calibration,pH
248,5.1056867,6.526587,5.816137,5.7,Calibration,pH
249,5.140125,6.565968,5.8530464,5.6,Calibration,pH
250,4.4657803,5.825387,5.1455836,5.2,Calibration,pH
251,5.337774,6.7778106,6.057792,6.0,Calibration,pH
252,6.0061917,7.5497737,6.7779827,6.8,Calibration,pH
253,4.2012615,5.526141,4.8637013,4.4,Calibration,pH
254,4.382528,5.7183948,5.0504613,5.1,Calibration,pH
255,4.919465,6.3048124,5.6121387,5.7,Calibration,pH
256,4.6305485,6.0256586,5.3281035,5.2,Calibration,pH
257,4.7058506,6.075494,5.390672,5.5,Calibration,pH
258,6.7923927,8.431528,7.6119604,7.7,Calibration,pH
259,3.9442997,5.25947,4.601885,4.4,Calibration,pH
260,5.1918325,6.590001,5.890917,5.8,Calibration,pH
261,5.30352,6.721018,6.012269,6.0,Calibration,pH
262,4.0239882,5.350715,4.6873517,4.4,Calibration,pH
263,4.2080336,5.5189276,4.8634806,4.9,Calibration,pH
264,5.246946,6.6640515,5.9554987,6.0,Calibration,pH
265,4.6028967,5.9499273,5.276412,5.1,Calibration,pH
266,5.262283,6.677077,5.96968,6.0,Calibration,pH
267,6.0129786,7.51295,6.7629642,6.8,Calibration,pH
268,4.4424686,5.793418,5.1179433,5.2,Calibration,pH
269,3.4839826,4.7895913,4.136787,4.1,Calibration,pH
270,4.7729793,6.1822762,5.4776278,5.4,Calibration,pH
271,4.5244217,5.879757,5.2020893,5.4,Calibration,pH
272,4.9181633,6.351282,5.6347227,5.6,Calibration,pH
273,5.821645,7.289706,6.5556755,6.4,Calibration,pH
274,5.488352,6.9315987,6.2099752,6.0,Calibration,pH
275,6.558993,8.152893,7.3559427,7.1,Calibration,pH
276,3.8268006,5.12801,4.477405,4.4,Calibration,pH
277,5.216002,6.615813,5.9159074,5.94,Calibration,pH
278,5.0115795,6.4120398,5.7118096,5.6,Calibration,pH
279,5.084284,6.480919,5.7826014,5.7,Calibration,pH
280,4.5170655,5.878268,5.1976666,5.1,Calibration,pH
281,5.0804944,6.526262,5.803378,5.8,Calibration,pH
282,4.319721,5.6819954,5.0008583,5.1,Calibration,pH
283,4.803669,6.1777954,5.490732,5.7,Calibration,pH
284,5.446428,6.872825,6.1596265,6.12,Calibration,pH
285,5.1829147,6.610587,5.896751,5.5,Calibration,pH
286,5.217501,6.649568,5.9335346,5.7,Calibration,pH
287,4.5277834,5.8700666,5.198925,5.1,Calibration,pH
288,4.247733,5.585788,4.9167604,4.8,Calibration,pH
289,5.0059576,6.4020386,5.703998,5.9,Calibration,pH
290,5.714867,7.2124352,6.463651,6.5,Calibration,pH
291,4.237382,5.5429373,4.8901596,4.9,Calibration,pH
292,3.6243849,4.930687,4.277536,4.3,Calibration,pH
293,5.132015,6.5369263,5.8344707,6.0,Calibration,pH
294,4.7431602,6.1068735,5.425017,5.4,Calibration,pH
295,5.292204,6.747546,6.019875,5.9,Calibration,pH
296,5.3805757,6.791919,6.0862474,6.02,Calibration,pH
297,5.381656,6.805281,6.0934687,6.15,Calibration,pH
298,4.4445157,5.798496,5.1215057,5.1,Calibration,pH
299,5.2926855,6.705426,5.999056,5.8,Calibration,pH
300,5.55628,7.017782,6.287031,6.2,Calibration,pH
301,5.5048733,6.961959,6.233416,6.3,Calibration,pH
302,4.603541,5.9689946,5.2862678,5.2,Calibration,pH
303,5.0324492,6.4669137,5.7496815,5.4,Calibration,pH
304,5.7518787,7.2781334,6.515006,6.6,Calibration,pH
305,4.5478,5.9211674,5.2344837,5.1,Calibration,pH
306,5.1305876,6.5338535,5.8322206,5.8,Calibration,pH
307,5.9595137,7.4533997,6.7064567,6.6,Calibration,pH
308,4.7757688,6.1323524,5.4540606,5.4,Calibration,pH
309,4.2123256,5.5424495,4.8773875,4.6,Calibration,pH
310,4.216528,5.5282393,4.8723836,5.0,Calibration,pH
311,4.7550697,6.121176,5.4381227,5.4,Calibration,pH
312,4.610659,5.9852223,5.2979407,5.4,Calibration,pH
313,5.126898,6.5393095,5.8331037,6.1,Calibration,pH
314,4.8190756,6.189268,5.504172,5.5,Calibration,pH
315,5.1335826,6.5213895,5.827486,5.7,Calibration,pH
316,4.967379,6.343182,5.6552806,5.7,Calibration,pH
317,3.891327,5.185128,4.5382276,4.5,Calibration,pH
318,4.695256,6.076459,5.3858576,5.5,Calibration,pH
319,3.3006015,4.5673623,3.933982,3.9,Calibration,pH
320,3.881463,5.208111,4.544787,4.6,Calibration,pH
321,5.1300745,6.5284643,5.8292694,5.8,Calibration,pH
322,3.9513755,5.2470727,4.599224,4.7,Calibration,pH
323,4.5061154,5.885635,5.195875,5.1,Calibration,pH
324,4.8934636,6.2594495,5.5764565,5.4,Calibration,pH
325,4.6001678,5.968677,5.2844224,5.4,Calibration,pH
326,5.977984,7.477031,6.7275076,7.3,Calibration,pH
327,7.7859693,9.583595,8.684782,8.4,Calibration,pH
328,3.9506462,5.2608356,4.605741,4.5,Calibration,pH
329,4.890467,6.285215,5.587841,5.5,Calibration,pH
330,5.859399,7.3283052,6.593852,6.6,Calibration,pH
331,7.5005064,9.243142,8.371824,8.2,Calibration,pH
332,5.1457133,6.551577,5.848645,5.9,Calibration,pH
333,6.156095,7.680428,6.9182615,6.8,Calibration,pH
334,4.9068985,6.2917385,5.5993185,5.3,Calibration,pH
335,4.8200026,6.2051554,5.512579,5.4,Calibration,pH
336,6.1388516,7.703668,6.92126,7.6,Calibration,pH
337,3.8339603,5.1661735,4.5000668,4.4,Calibration,pH
338,5.3803477,6.8245463,6.102447,6.1,Calibration,pH
339,4.8627315,6.244742,5.5537367,5.4,Calibration,pH
340,4.235659,5.580234,4.9079466,5.0,Calibration,pH
341,4.963262,6.353995,5.6586285,5.4,Calibration,pH
342,5.0121064,6.422693,5.7173996,5.7,Calibration,pH
343,4.7403316,6.0924015,5.4163666,5.3,Calibration,pH
344,5.902158,7.4202995,6.6612287,6.7,Calibration,pH
345,4.476441,5.825113,5.150777,5.1,Calibration,pH
346,4.559834,5.9051614,5.2324977,5.3,Calibration,pH
347,4.7463946,6.11964,5.4330173,5.3,Calibration,pH
348,4.67163,6.0546675,5.3631487,5.3,Calibration,pH
349,4.302921,5.655786,4.9793534,5.0,Calibration,pH
350,5.3997273,6.823046,6.111387,5.97,Calibration,pH
351,5.27343,6.722678,5.998054,5.9,Calibration,pH
352,5.5617366,7.0208144,6.2912755,6.4,Calibration,pH
353,5.2448125,6.668387,5.9565997,5.8,Calibration,pH
354,6.7312913,8.329648,7.53047,7.4,Calibration,pH
355,5.0316777,6.4617286,5.746703,6.0,Calibration,pH
356,5.501439,6.9367113,6.219075,6.2,Calibration,pH
357,5.139982,6.5740023,5.8569922,5.9,Calibration,pH
358,5.0376506,6.444799,5.741225,5.8,Calibration,pH
359,3.6986291,5.00696,4.3527946,4.3,Calibration,pH
360,5.4712305,6.949355,6.210293,6.5,Calibration,pH
361,5.4942145,6.988498,6.2413564,6.4,Calibration,pH
362,4.619827,5.9888587,5.3043427,5.3,Calibration,pH
363,4.3976645,5.7276044,5.0626345,5.0,Calibration,pH
364,4.2064557,5.5377383,4.872097,5.1,Calibration,pH
365,5.638163,7.084478,6.3613205,6.42,Calibration,pH
366,5.2462163,6.658255,5.9522357,5.8,Calibration,pH
367,5.637876,7.1018767,6.3698764,6.6,Calibration,pH
368,4.9635034,6.3992257,5.6813645,5.8,Calibration,pH
369,4.3090863,5.655459,4.9822726,5.1,Calibration,pH
370,3.469669,4.7688394,4.119254,4.1,Calibration,pH
371,5.646576,7.096653,6.3716145,6.12,Calibration,pH
372,3.9780755,5.2734027,4.625739,4.5,Calibration,pH
373,4.825742,6.2228804,5.524311,5.5,Calibration,pH
374,4.696991,6.0731106,5.385051,5.3,Calibration,pH
375,5.2244925,6.6834235,5.953958,6.0,Calibration,pH
376,5.358137,6.7801523,6.0691447,5.92,Calibration,pH
377,5.431091,6.8696113,6.150351,6.0,Calibration,pH
378,4.693694,6.0462475,5.369971,5.26,Calibration,pH
379,4.1294847,5.5014853,4.815485,4.9,Calibration,pH
380,4.372846,5.7482076,5.060527,5.2,Calibration,pH
381,5.5109744,6.987779,6.249377,6.3,Calibration,pH
382,5.0818005,6.482485,5.7821426,5.67,Calibration,pH
383,4.175584,5.5201225,4.847853,4.8,Calibration,pH
384,6.283142,7.8613586,7.0722504,7.3,Calibration,pH
385,5.0296926,6.404232,5.7169623,5.69,Calibration,pH
386,4.1723948,5.4849157,4.8286552,5.1,Calibration,pH
387,5.215574,6.6159244,5.915749,5.78,Calibration,pH
388,4.5539618,5.9330244,5.243493,5.3,Calibration,pH
389,4.7350345,6.099833,5.4174337,5.4,Calibration,pH
390,4.4556746,5.847058,5.151366,5.4,Calibration,pH
391,4.3456016,5.679437,5.0125194,5.2,Calibration,pH
392,4.536802,5.877069,5.2069354,5.1,Calibration,pH
393,4.8012333,6.2061253,5.5036793,5.6,Calibration,pH
394,3.7124116,4.998776,4.3555937,4.4,Calibration,pH
395,3.8674386,5.1595693,4.513504,4.5,Calibration,pH
396,4.5554156,5.899465,5.2274404,5.1,Calibration,pH
397,4.274255,5.672473,4.973364,5.2,Calibration,pH
398,3.9833627,5.3023343,4.6428485,4.4,Calibration,pH
399,3.8078504,5.117067,4.4624586,4.7,Calibration,pH
400,4.9416504,6.3102713,5.625961,5.7,Calibration,pH
401,3.8586233,5.156302,4.5074625,4.2,Calibration,pH
402,5.7153573,7.203564,6.4594607,6.3,Calibration,pH
403,5.0746083,6.4576983,5.7661533,5.8,Calibration,pH
404,5.596497,7.052708,6.3246026,6.4,Calibration,pH
405,4.674907,6.042995,5.358951,5.3,Calibration,pH
406,4.1067753,5.4273615,4.7670684,4.9,Calibration,pH
407,6.3600183,7.9120536,7.136036,6.8,Calibration,pH
408,5.3991666,6.835695,6.1174307,5.9,Calibration,pH
409,4.816657,6.183631,5.500144,5.51,Calibration,pH
410,4.1541486,5.4574895,4.805819,4.6,Calibration,pH
411,4.930708,6.3214655,5.6260867,5.5,Calibration,pH
412,5.682169,7.1584015,6.420285,6.3,Calibration,pH
413,4.730469,6.1386046,5.434537,5.2,Calibration,pH
414,5.5697856,7.0310254,6.3004055,6.2,Calibration,pH
415,5.2005353,6.67899,5.9397626,5.9,Calibration,pH
416,6.0363927,7.5919404,6.8141665,7.0,Calibration,pH
417,4.4310093,5.7892714,5.1101403,5.0,Calibration,pH
418,5.6635284,7.145153,6.4043407,6.7,Calibration,pH
419,4.441373,5.790946,5.1161594,4.9,Calibration,pH
420,7.2167597,8.904496,8.060628,7.8,Calibration,pH
421,4.6096683,5.9974704,5.3035693,5.3,Calibration,pH
422,3.8678877,5.1717463,4.519817,4.5,Calibration,pH
423,5.056761,6.483117,5.769939,5.9,Calibration,pH
424,4.061458,5.36968,4.715569,4.5,Calibration,pH
425,4.8094177,6.1749105,5.492164,5.3,Calibration,pH
426,6.4713807,8.049166,7.2602735,7.4,Calibration,pH
427,3.6758838,4.9488072,4.3123455,4.1,Calibration,pH
428,5.6650124,7.124482,6.3947473,6.7,Calibration,pH
429,5.3796554,6.805804,6.0927296,6.06,Calibration,pH
430,5.4005413,6.8320913,6.1163163,6.0,Calibration,pH
431,5.3268933,6.792895,6.059894,6.2,Calibration,pH
432,4.642378,6.022217,5.3322973,5.1,Calibration,pH
433,4.1507897,5.4995217,4.8251557,5.0,Calibration,pH
434,5.292906,6.6933556,5.9931307,5.8,Calibration,pH
435,5.16827,6.5757275,5.871999,6.1,Calibration,pH
436,4.7605257,6.137992,5.449259,5.4,Calibration,pH
437,4.769579,6.1445913,5.457085,5.4,Calibration,pH
438,5.246701,6.667602,5.9571514,6.1,Calibration,pH
439,5.0536485,6.489858,5.7717533,6.0,Calibration,pH
440,4.7378783,6.1224694,5.430174,5.4,Calibration,pH
441,5.944557,7.4402905,6.692424,7.3,Calibration,pH
442,4.3768997,5.827491,5.1021953,5.1,Calibration,pH
443,4.837358,6.2149405,5.5261493,5.6,Calibration,pH
444,7.0503254,8.692507,7.871416,8.2,Calibration,pH
445,4.9970684,6.368885,5.6829767,5.7,Calibration,pH
446,4.8617387,6.2673516,5.564545,5.6,Calibration,pH
447,5.686754,7.1672335,6.426994,6.5,Calibration,pH
448,5.420244,6.8980684,6.1591563,6.4,Calibration,pH
449,4.0653753,5.402914,4.7341447,4.6,Calibration,pH
450,5.06013,6.4982204,5.7791753,5.6,Calibration,pH
451,5.15481,6.5442076,5.849509,5.7,Calibration,pH
452,4.5462737,5.9004626,5.223368,5.1,Calibration,pH
453,4.704415,6.0599446,5.3821797,5.5,Calibration,pH
454,4.4667773,5.8248563,5.145817,5.1,Calibration,pH
