"","type","variable","obs","pred","lower","upper"
"22420","calibration","pH",5.6,5.44233510933486,4.89911273150456,5.9422334535902
"22421","calibration","pH",5.5999999,5.11133912838436,4.55667936930675,5.65139386379551
"22422","calibration","pH",5.5999999,5.44822519982287,4.91573508201514,5.96833401341872
"22423","calibration","pH",5.0999999,5.28032826874756,4.72814243665278,5.8329848433049
"22424","calibration","pH",5.58,5.58512131713223,5.04938396804655,6.14358080807238
"22425","calibration","pH",8.19999981,7.84944492710583,7.24478888122908,8.42991285367729
"22426","calibration","pH",6.1,5.85509050398245,5.29375468394631,6.35720094349327
"22427","calibration","pH",5.4,5.18377408919879,4.65201363035097,5.74957831192663
"22428","calibration","pH",5.93,5.92056866491361,5.37598398053159,6.49047926635558
"22429","calibration","pH",5.19999981,5.12595707190334,4.61316437578234,5.67885825803839
"22430","calibration","pH",5.19999981,5.27594802541467,4.72114271126602,5.83221755638934
"22431","calibration","pH",6.0999999,6.10921165319975,5.56837486193985,6.69818583626403
"22432","calibration","pH",5.5,6.06112455365022,5.48766778869954,6.59953183691241
"22433","calibration","pH",4.9000001,4.88560626262775,4.34561595164567,5.40259322248939
"22434","calibration","pH",5.4000001,5.69559798991062,5.14547938257641,6.25471636730574
"22435","calibration","pH",6.08,5.85032507742577,5.30649606944366,6.43129379642868
"22436","calibration","pH",7.0999999,6.23282024320057,5.6573654639393,6.73893895607241
"22437","calibration","pH",5.69999981,5.51338586332438,4.96004519211591,6.06515834106541
"22438","calibration","pH",5.53,5.6058838130219,5.05348305500528,6.17199138319389
"22439","calibration","pH",5.30000019,5.11138941097077,4.55272740956262,5.63020030276034
"22440","calibration","pH",5.62,5.73165283794791,5.19334165405842,6.29028978323103
"22441","calibration","pH",6.5999999,6.3467759333015,5.8005138336954,6.8743506818524
"22442","calibration","pH",4.80000019,4.59293169410536,4.01339428316996,5.11103438815908
"22443","calibration","pH",4.5,4.95471024793998,4.41044830748437,5.49458999422616
"22444","calibration","pH",4.9000001,5.51467287585996,4.94954296893746,6.07213021778502
"22445","calibration","pH",5.7,5.76176081296565,5.20899977634684,6.27878903131972
"22446","calibration","pH",5.19999981,5.36455144387955,4.81989460933656,5.93505381126494
"22447","calibration","pH",4.69999981,4.96002790002422,4.41161151432815,5.50840721327457
"22448","calibration","pH",5.5999999,5.40754910617971,4.84201253868462,5.97423349659734
"22449","calibration","pH",5.30000019,5.21383328583212,4.65575210596637,5.77577047390621
"22450","calibration","pH",5.5999999,5.42677200143519,4.86489065606948,6.00247194138593
"22451","calibration","pH",4.9000001,4.43652384075634,3.92361064321271,5.00809313220836
"22452","calibration","pH",5.4,5.24759330356996,4.72696025784202,5.79806478403188
"22453","calibration","pH",5.71,5.94363691139163,5.36969861390999,6.54656145426434
"22454","calibration","pH",5.82,5.75517447287551,5.19166234730944,6.37371393003996
"22455","calibration","pH",6.05,6.01903191364975,5.50475629987658,6.53409925576343
"22456","calibration","pH",5.30000019,5.53058346487116,5.02583838089318,6.10397322082488
"22457","calibration","pH",5.5999999,5.76904459625623,5.19605262952685,6.34920846247644
"22458","calibration","pH",5.0999999,5.073979346487,4.53444114335146,5.61722675047122
"22459","calibration","pH",5.0999999,4.93612275940141,4.3665285339942,5.47758889285745
"22460","calibration","pH",5.1,4.9742425509625,4.42066622867161,5.52586727261316
"22461","calibration","pH",6.30000019,6.06957014412387,5.48846855030657,6.62090900451256
"22462","calibration","pH",5.30000019,5.48318669583066,4.89694464730436,6.05790795600908
"22463","calibration","pH",5.30000019,5.15780255768844,4.59395651055549,5.68695196965024
"22464","calibration","pH",5.63,5.70271902620282,5.13241267085974,6.32436243402163
"22465","calibration","pH",4.69999981,4.57489909247946,4.00713088739475,5.12172504051621
"22466","calibration","pH",5.4000001,5.75173091424205,5.17713518286211,6.34547554732242
"22467","calibration","pH",5.4000001,5.20415450680236,4.64768349237485,5.75483399927786
"22468","calibration","pH",5,4.61859692536368,4.09750090252611,5.16363581262052
"22469","calibration","pH",5,5.04006031431722,4.47967421685832,5.58418918949492
"22470","calibration","pH",5.0999999,5.26395383602618,4.68684074303254,5.80843313966563
"22471","calibration","pH",5,5.24548029982879,4.65860235570786,5.78740578440792
"22472","calibration","pH",4.9000001,5.0059864301314,4.48754995904416,5.56852516626716
"22473","calibration","pH",5.80000019,5.92737503043187,5.38401558861157,6.49522627075361
"22474","calibration","pH",6.34,6.13488200695001,5.59077658756087,6.69262737995633
"22475","calibration","pH",5.98,5.97373793337587,5.41788197362607,6.52449196493963
"22476","calibration","pH",6.08,5.93482678891361,5.40295329714812,6.52416947055096
"22477","calibration","pH",5.9000001,5.92341376207206,5.40557006025223,6.44745918386458
"22478","calibration","pH",4.80000019,5.00987228026097,4.4456131773088,5.56205603342799
"22479","calibration","pH",5.6,5.41978480971052,4.90974961934117,5.96422776731573
"22480","calibration","pH",5.7,5.44957479408114,4.87324311934037,6.03450612548518
"22481","calibration","pH",6.2,6.00605154711073,5.42750585012232,6.56321716070978
"22482","calibration","pH",5.3,5.79800179741104,5.27938815523544,6.35987041315305
"22483","calibration","pH",4.80000019,5.19126475266465,4.64301158552338,5.74340835124858
"22484","calibration","pH",5.5,5.46154013267246,4.89464453058939,5.96406157996382
"22485","calibration","pH",5.69999981,5.3448080864431,4.79294450876071,5.90019730073555
"22486","calibration","pH",5.7,5.62559027863582,5.07318175440857,6.17883679061713
"22487","calibration","pH",6.5,6.39447524728708,5.83079322563375,6.96723668489607
"22488","calibration","pH",6,6.39040975031201,5.8386024232538,6.96297464844984
"22489","calibration","pH",5.19999981,5.43578132845148,4.9008846176805,5.99045594350496
"22490","calibration","pH",5.4000001,5.33935470377969,4.77819519464664,5.88168464647341
"22491","calibration","pH",5.30000019,5.14751834740095,4.57070780304176,5.69236705329077
"22492","calibration","pH",5.5,5.85980744635221,5.26695075007816,6.40212085354294
"22493","calibration","pH",5.9,6.17008591984607,5.57670928640287,6.71481550949824
"22494","calibration","pH",5.66,5.74320928708787,5.18850747465707,6.27442430913855
"22495","calibration","pH",7,6.39775602895396,5.89380158064812,6.96015555435835
"22496","calibration","pH",5.5,5.73979215091511,5.20273671681818,6.32305776685814
"22497","calibration","pH",6.42,6.24809597465521,5.70889436597236,6.79523165356954
"22498","calibration","pH",4.80000019,5.10075342010611,4.52970425782157,5.68620520046803
"22499","calibration","pH",5.6,5.65627510938906,5.12863146352657,6.25424894003644
"22500","calibration","pH",5.1,5.35113031803989,4.79748115763188,5.92064101667755
"22501","calibration","pH",5.69999981,5.24354350783628,4.72198962286935,5.82088546637706
"22502","calibration","pH",5.69999981,5.53571982008812,4.98121762867907,6.0672256817188
"22503","calibration","pH",5.30000019,5.10550374693308,4.55857147564786,5.63924884535242
"22504","calibration","pH",5.4000001,5.6852356016667,5.12769521531443,6.23664140723933
"22505","calibration","pH",4.9000001,4.92583738676664,4.38490796466062,5.44636288392108
"22506","calibration","pH",6.08,6.0511521560395,5.49621464057812,6.61427751482406
"22507","calibration","pH",5.3,5.62370493851282,5.06655414756949,6.18023933524391
"22508","calibration","pH",5.4,5.50058081361657,4.90303672407728,6.06823938918081
"22509","calibration","pH",5.9000001,6.12779109645062,5.62954240745449,6.65693752324944
"22510","calibration","pH",6.30000019,6.34145217901916,5.7650606044328,6.85130835580122
"22511","calibration","pH",5.66,5.88363930441579,5.34719564817726,6.43037816253431
"22512","calibration","pH",5.19999981,5.31665435468951,4.76779362607377,5.81031861546538
"22513","calibration","pH",5.9000001,6.5635739359602,6.00356809014993,7.1229126663116
"22514","calibration","pH",8.30000019,8.79454665230578,8.23139343500948,9.35535082057936
"22515","calibration","pH",5.4000001,5.62801029371776,5.10804042996828,6.2003179939396
"22516","calibration","pH",5.4,5.2467306394273,4.68126142865394,5.84778765444513
"22517","calibration","pH",5.30000019,5.27071966001085,4.76841506251276,5.82120989389291
"22518","calibration","pH",6.2,6.2949838074497,5.73952370665214,6.85628354895509
"22519","calibration","pH",4.9000001,5.54160885828825,5.02374460616435,6.06795180970968
"22520","calibration","pH",6.0999999,6.16606791810139,5.61489533812031,6.69543594356354
"22521","calibration","pH",5.80000019,5.53185907017031,4.98031273886041,6.07250740588875
"22522","calibration","pH",6.33,6.04292053445797,5.48625754774295,6.61221167407581
"22523","calibration","pH",5.7,5.56901874200009,5.01322005601362,6.15748485529001
"22524","calibration","pH",6.08,6.11686787370791,5.57413211199953,6.67282819177284
"22525","calibration","pH",6.2,6.35798977090377,5.78165659135367,6.9348587858651
"22526","calibration","pH",6.24,6.04649598698917,5.49772976353942,6.62802193365296
"22527","calibration","pH",5.99,6.09940403444086,5.53139363716769,6.65819347218542
"22528","calibration","pH",5.30000019,5.12565560877271,4.55134318046584,5.69062647247642
"22529","calibration","pH",5.4000001,5.40371468883971,4.86523170474184,5.94246961709752
"22530","calibration","pH",6.08,6.22648959068652,5.66407577215256,6.80382939235265
"22531","calibration","pH",6.16,6.2507281741718,5.64292156649613,6.78080004303286
"22532","calibration","pH",6,5.83954835753683,5.29537830739193,6.40266637730843
"22533","calibration","pH",5.19999981,5.31006015077914,4.77614885695347,5.9079275678383
"22534","calibration","pH",6.19999981,5.87699344739016,5.33664713336829,6.44074382703071
"22535","calibration","pH",5.69999981,5.71413438143864,5.09222505731896,6.25468737382374
"22536","calibration","pH",5.77,5.87937678771868,5.33100978719855,6.43776269767935
"22537","calibration","pH",5.69999981,5.35105119907595,4.81100691781869,5.93216368146538
"22538","calibration","pH",5.9000001,5.7117458404054,5.12278748532166,6.28536562162821
"22539","calibration","pH",5.2,5.17965181027309,4.62510522167112,5.74628110388825
"22540","calibration","pH",5.4,5.56090222112636,4.98854493828824,6.13453236652479
"22541","calibration","pH",6.35,6.29759459798292,5.75861473188893,6.84207065384084
"22542","calibration","pH",6.12,6.12061325676197,5.53613939595204,6.66330948994195
"22543","calibration","pH",6.12,6.0614241739374,5.50977920037295,6.62801444744225
"22544","calibration","pH",5.30000019,4.74965275775186,4.20166701648024,5.30586504374394
"22545","calibration","pH",6.0999999,5.62488279163643,5.073006575655,6.21999218274961
"22546","calibration","pH",5.5999999,5.36100568637765,4.79490666217381,5.87400591797682
"22547","calibration","pH",6.06,6.13543163518463,5.57497533677697,6.61916625514381
"22548","calibration","pH",5.5,5.40380906372806,4.8465649073548,5.95749033101973
"22549","calibration","pH",5.69999981,5.53339143894801,4.96652479790884,6.08629162466054
"22550","calibration","pH",5.0999999,5.20964477832264,4.65106563897165,5.76957969447568
"22551","calibration","pH",5.91,5.64887766281101,5.08789996450119,6.18740456688929
"22552","calibration","pH",5.69999981,5.98762964682489,5.47627795748157,6.59367429319134
"22553","calibration","pH",5.4,5.36941121988913,4.84899273530356,5.94195628089628
"22554","calibration","pH",5.19999981,5.44127712892074,4.88554558581776,5.99722573795229
"22555","calibration","pH",6,6.04577165898366,5.51515322060307,6.64152875976478
"22556","calibration","pH",5.9000001,6.12771637310388,5.61565879597135,6.70871337272681
"22557","calibration","pH",5.8,5.84803048308054,5.29403854601146,6.39719785881231
"22558","calibration","pH",5.87,6.05257901312762,5.50048731065223,6.61576085098566
"22559","calibration","pH",6.07,6.00947966380068,5.45734294266978,6.5749647261796
"22560","calibration","pH",5.6,5.62946010586596,5.05252635480315,6.14226825968602
"22561","calibration","pH",6.05,6.01744406238568,5.47209718914128,6.61707005749623
"22562","calibration","pH",5.30000019,5.60846436294733,5.05884423793419,6.19973883689851
"22563","calibration","pH",5.4000001,5.04524855703172,4.50593620534746,5.56949150252648
"22564","calibration","pH",5.5999999,5.45235438190894,4.89210534190293,6.00359589038138
"22565","calibration","pH",4.8,5.02052057940084,4.49336084536004,5.53765016296992
"22566","calibration","pH",5.1,5.12496777729023,4.58398605181127,5.71532200695928
"22567","calibration","pH",8.80000019,9.12549797592145,8.61232106192725,9.70010148511239
"22568","calibration","pH",4.80000019,5.01435566170901,4.48202366625847,5.56281702144638
"22569","calibration","pH",5.19999981,4.99094709998446,4.43143312315523,5.53904556136135
"22570","calibration","pH",5.4000001,5.69534695343813,5.15947979061167,6.28993996584877
"22571","calibration","pH",6.03,6.10534410379882,5.55292710232828,6.67954183434153
"22572","calibration","pH",5.6,5.5335897488747,4.98627015326272,6.04662488786072
"22573","calibration","pH",6,5.99539785432997,5.42736641757115,6.53211534325183
"22574","calibration","pH",6.19999981,6.19514161216244,5.62333855697132,6.75454662945082
"22575","calibration","pH",4.69999981,5.04236846218325,4.51689459227992,5.57868428777069
"22576","calibration","pH",5.80000019,5.43955054912282,4.88667388826973,6.03221702212791
"22577","calibration","pH",6.35,6.08605656766012,5.5176825695645,6.6422029736118
"22578","calibration","pH",6.0999999,6.07204960127035,5.51870429909798,6.60248953408606
"22579","calibration","pH",5.30000019,5.48017733309276,4.92486481826613,6.01670094990077
"22580","calibration","pH",6.03,6.02932012878532,5.49285508412664,6.58700498062688
"22581","calibration","pH",5.69999981,5.65931891185425,5.12413750630397,6.21057491307582
"22582","calibration","pH",5.80000019,5.54566712095361,4.97622269624194,6.10672298664646
"22583","calibration","pH",5.69999981,5.59766755394346,5.01995264123914,6.15732230604502
"22584","calibration","pH",5.30000019,5.33822484024757,4.79328569592818,5.90993495466989
"22585","calibration","pH",6.02,5.92424493363073,5.35977127906868,6.46812487429495
"22586","calibration","pH",5.58,5.71656869754247,5.18637850218257,6.27028585631088
"22587","calibration","pH",5.69999981,5.3475422827473,4.78491359804113,5.89369598202136
"22588","calibration","pH",5.19999981,4.83623755788916,4.24789669418522,5.41229847078124
"22589","calibration","pH",5.5,5.338792759743,4.76478869054792,5.88119979548711
"22590","calibration","pH",6.26,6.04712507154149,5.51719991778396,6.56734539135669
"22591","calibration","pH",6,6.07918161345472,5.52883640406244,6.62944699362623
"22592","calibration","pH",5.35,5.6786712005389,5.11373115790988,6.25534321159752
"22593","calibration","pH",5.1,5.41181232859548,4.87794705419479,5.93474849773158
"22594","calibration","pH",5.5999999,5.48573005847269,4.91087709626816,6.02219009117194
"22595","calibration","pH",5.4000001,5.35401782842533,4.80515459257852,5.8604999161312
"22596","calibration","pH",6.02,5.91634401892878,5.36440085088815,6.50930324026286
"22597","calibration","pH",5.80000019,5.63151998085191,5.04740617440918,6.18278398680927
"22598","calibration","pH",5.5999999,5.95696683533963,5.41821413812124,6.4913440008591
"22599","calibration","pH",5.82,6.00214439566383,5.43838370954345,6.57690028998145
"22600","calibration","pH",5.3,5.48278788143504,4.89793223440332,6.04194924720014
"22601","calibration","pH",5.4000001,4.94966863704197,4.41577937363894,5.57453921928853
"22602","calibration","pH",5.30000019,5.20852123395827,4.66432284693929,5.78588250725269
"22603","calibration","pH",5.0999999,5.22433773930289,4.66067525775352,5.81142103292995
"22604","calibration","pH",5.5999999,5.78108707744718,5.22295431822088,6.36534633659642
"22605","calibration","pH",5.6,5.68910914769461,5.13035947028404,6.27017899503984
"22606","calibration","pH",6.30000019,6.21544795982095,5.61452493029842,6.75131730350484
"22607","calibration","pH",5.2,5.49900191118509,4.96439777823982,6.0722528726484
"22608","calibration","pH",5.6,5.58302542629917,5.03498458546739,6.16467311849258
"22609","calibration","pH",5.5,5.31101976844422,4.75694961171809,5.84759286521533
"22610","calibration","pH",5.5999999,5.60495977298535,5.05311404905518,6.20697466179716
"22611","calibration","pH",6.56,6.47272647030268,5.95303711286363,7.0518255972397
"22612","calibration","pH",5.80000019,5.9599066205493,5.39382672751214,6.5466902227268
"22613","calibration","pH",6,5.98647918144124,5.42550897067279,6.59391251506322
"22614","calibration","pH",6,5.67621684895582,5.12887476777708,6.21815482802273
"22615","calibration","pH",5.4000001,5.28148185141791,4.76011031959957,5.79263657827318
"22616","calibration","pH",4.4000001,4.79010388056552,4.19481293274005,5.34385855432576
"22617","calibration","pH",6.19999981,6.46316596334462,5.87409994873904,6.99494704144968
"22618","calibration","pH",5.69999981,5.38616237926719,4.86770697775995,5.963076475923
"22619","calibration","pH",6.38,6.2001250872135,5.6427592995499,6.77506468230613
"22620","calibration","pH",5.19999981,5.32411679913361,4.7898657349741,5.84346990384011
"22621","calibration","pH",5.2,5.30567364381178,4.77123824460025,5.84558294405073
"22622","calibration","pH",5.9000001,5.85362851784445,5.25925179670489,6.39643670919237
"22623","calibration","pH",4.80000019,4.94543268455498,4.37313695527647,5.51676624963904
"22624","calibration","pH",4.9000001,4.71336484422769,4.1540809775056,5.293552057237
"22625","calibration","pH",5.5,5.47497817175814,4.95443654934159,6.04396505037795
"22626","calibration","pH",5.8,5.56538155492357,5.01474256726265,6.1466268146719
"22627","calibration","pH",5.51,5.7216290884907,5.1548592041256,6.25087504104919
"22628","calibration","pH",5.9000001,5.75977345646946,5.20129451415503,6.29260384549829
"22629","calibration","pH",6.4000001,5.88802976532919,5.31775326241602,6.45422463000601
"22630","calibration","pH",5.30000019,5.42999457534398,4.85577012707349,6.01923776130167
"22631","calibration","pH",5.9000001,5.98410122127457,5.43497494137324,6.55733792979645
"22632","calibration","pH",5.80000019,5.71376937153773,5.17216133425112,6.27758288376205
"22633","calibration","pH",4.9,5.03286227331535,4.50767560632391,5.5797645986145
"22634","calibration","pH",5.0999999,5.27755724515704,4.73803172734185,5.81723457837294
"22635","calibration","pH",5,4.85509244289533,4.30243020858859,5.40315562335817
"22636","calibration","pH",4.9000001,5.18894276083474,4.62586822752139,5.72291607369437
"22637","calibration","pH",5.4000001,5.87949979398747,5.33414589483534,6.45339398504038
"22638","calibration","pH",5.69999981,5.50133443626318,4.98026578920513,6.09885530974955
"22639","calibration","pH",5.53,5.32685583293887,4.77219868654211,5.88413824843068
"22640","calibration","pH",4.5,4.81989920825276,4.25937897354776,5.31548766064282
"22641","calibration","pH",5.73,5.83827556382725,5.29992038595493,6.34567600173995
"22642","calibration","pH",5.4000001,5.80890061166473,5.26670132303741,6.334360367091
"22643","calibration","pH",5,5.06342510982129,4.54760760934146,5.62883198876408
"22644","calibration","pH",5,5.51597694148982,4.95313687005919,6.09412951997315
"22645","calibration","pH",5.19999981,5.33996963622597,4.78806923188171,5.89945681379471
"22646","calibration","pH",5.9000001,5.91590941848085,5.3741330678902,6.46241527155142
"22647","calibration","pH",5.5999999,5.40580216608894,4.86955539416088,5.93157629672997
"22648","calibration","pH",5.5,5.26440561129475,4.74433299791439,5.82523055781443
"22649","calibration","pH",5.4000001,5.30976829934313,4.77652503290747,5.91796014953102
"22650","calibration","pH",5.5,5.36102814578537,4.82018681332875,5.89785150549141
"22651","calibration","pH",5.7,5.58011191092528,5.02483705843226,6.13058372413727
"22652","calibration","pH",5,5.21068955664249,4.60995031961346,5.75068354490008
"22653","calibration","pH",6.0999999,6.13853443755781,5.57881928956591,6.68638608032832
"22654","calibration","pH",5.76,5.88304871815298,5.29388165838944,6.42542080937355
"22655","calibration","pH",5.69999981,5.69064382473532,5.15541370047405,6.24987587196364
"22656","calibration","pH",6.69,6.57441936253667,5.99971861907376,7.13562003482173
"22657","calibration","pH",6.5,6.23996239194224,5.69673729245309,6.77320822882915
"22658","calibration","pH",6.42,6.24598343099023,5.69254292373635,6.77504692982441
"22659","calibration","pH",5.19999981,5.64078742211044,5.11865968208102,6.18434034661898
"22660","calibration","pH",6.4000001,6.47076965441341,5.93102309257233,7.02315578029189
"22661","calibration","pH",6.0999999,6.14154900737447,5.59006300767962,6.70311582605619
"22662","calibration","pH",6.56,6.25058537554344,5.68201982075625,6.77901097008235
"22663","calibration","pH",5,7.72400372527637,7.14214551069624,8.29432693520921
"22664","calibration","pH",5.69999981,5.76198885753728,5.18860177191489,6.31878815949817
"22665","calibration","pH",5.64,5.69397194142137,5.09753350590085,6.25036005974885
"22666","calibration","pH",5.80000019,5.51789438829064,4.89401594528439,6.05754876768987
"22667","calibration","pH",5.4000001,4.94966314859281,4.40714249377629,5.50879051412249
"22668","calibration","pH",5.5999999,5.54842403417601,4.98920807663673,6.08757496870065
"22669","calibration","pH",6.0999999,6.29728283767753,5.77343992043472,6.82314251813214
"22670","calibration","pH",6.03,5.98992125483518,5.45024435692753,6.60559747902816
"22671","calibration","pH",5.78,6.01989648249124,5.46396086071338,6.59701134587491
"22672","calibration","pH",5.4000001,5.43468434625232,4.84039994905409,5.99863137442189
"22673","calibration","pH",5.19999981,5.19860669757871,4.66772496185135,5.74360152039011
"22674","calibration","pH",4.5999999,4.78525671070232,4.25225555944493,5.34278515587885
"22675","calibration","pH",6.34,6.16232974798425,5.63788635371419,6.67349920323575
"22676","calibration","pH",5.5,5.62785257890482,5.1179439171088,6.19010509721187
"22677","calibration","pH",5,5.22301995550148,4.61946283961407,5.78675189501292
"22678","calibration","pH",5.88,5.7035517795283,5.15063952259458,6.24870574765595
"22679","calibration","pH",6.5,6.43660894371726,5.85681703253637,6.96975134724174
"22680","calibration","pH",6.0999999,6.1270971341912,5.55481322183415,6.67310219600701
"22681","calibration","pH",5.5,5.47614818306924,4.91823577235424,6.02638719188913
"22682","calibration","pH",5.2,5.28991113872536,4.77962506371149,5.86367919797836
"22683","calibration","pH",5.56,5.6688930563329,5.13457019221989,6.22271008374871
"22684","calibration","pH",6.2,6.35464580926377,5.80457877294181,6.88015972796384
"22685","calibration","pH",5.4,5.13680612876544,4.56564495944138,5.71490860098706
"22686","calibration","pH",5.4000001,5.27452036958039,4.73079387358681,5.84283306793109
"22687","calibration","pH",6.4000001,6.420092325006,5.86144647337737,6.95113513215031
"22688","calibration","pH",5.5999999,5.81579869687771,5.24870669022064,6.35741058661644
